tweet_id,customer_tweet_id,created_at,customer_message,support_response
449485,449487,Thu Nov 30 21:04:34 +0000 2017,just got the iPhone 8plus. Restored my phone from a backup and got everything except my photos. I had 4 thousand plus photos and I had iCloud photo sharing on. How can I recover? They show up on my iPad however not my iPhone 8,We're happy to help with your photos. Do you have iCloud Photo Library turned on? Here is more information: https://t.co/8YUslsnsM5 If you need more help. Reach us via to continue. https://t.co/GDrqU22YpT
2555243,2555245,Thu Nov 16 16:11:02 +0000 2017,"Updated to 23.0 this AM + 7 versions later, the feature isn't back. Restored to 16.0 from a iTunes backup after staying calm when I saw all of my photos missing after restoring from iCloud. #iPhoneX",Let’s work together to get these photos back. Reach out to us in DM and we’ll help. https://t.co/GDrqU22YpT
1818537,1818538,Mon Oct 16 14:34:01 +0000 2017,I’m trying to recover iCloud password on wife’s account. Started on Saturday with 2fa. Said wait 23 hrs. Still waiting.,"We'd be happy to get you pointed in the right direction. To confirm, did you initiate account recovery? Please DM us here: https://t.co/GDrqU22YpT"
1682593,1682594,Mon Nov 06 16:33:29 +0000 2017,Trying to set up iCloud for extra storage - enter Apple ID &amp; password but no verification code has been sent?,"We'd be happy to look into this with you. Send us a DM, and we'll continue there. https://t.co/GDrqU2kzhr"
1645443,1645444,Mon Nov 06 01:59:00 +0000 2017,- I’m trying to backup my photos from my Macbook to my iCloud account. Been downloading for more than 24 hours. Sound correct?,Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT
150022,150023,Fri Nov 24 15:09:25 +0000 2017,"issue with my daughters iphone,its asking for apple id and password but shes forgotten the password,icloud has locked her out of her icloud account,when she tries to reset the password it will only send an email to icloud which cant be accessed can you help please",Hi there. Check out this article for information about other ways to regain access to her account: https://t.co/fJnZYmbI9N Please DM if you have any questions. https://t.co/GDrqU22YpT
537631,537632,Sat Dec 02 13:54:24 +0000 2017,need urgent support. I have forgot my encryption password to restore my old I phone backup. Apple id - __email__,We'd love to talk to you about this. Meet us in DM and we'll get started. https://t.co/GDrqU22YpT
2279594,2279595,Sat Nov 11 15:17:30 +0000 2017,"Ok, WTF iCloud. I signed up for the 2TB account. My Photos are synced/backed up to the iCloud. I deleted photos from my Mac to gain space, pictures are deleted everywhere including the backup on iCloud. So WTF?","Hey there! We've got a great article for you, specifically the section ""Make space on your device"": https://t.co/DWod5CU80f Join us in DM if you need further assistance, we're here for you. https://t.co/GDrqU22YpT"
1492647,1492648,Sun Nov 12 15:01:55 +0000 2017,"Thanks ...restored to iPhone X from iCloud backup, lost 2yrs worth of photos and about 90% of my music. Fucking useless",We know how valuable your photos and music are. Send us a DM and we can look into this with you. https://t.co/GDrqU22YpT
2834344,2834345,Mon Nov 27 14:38:00 +0000 2017,please SEE this when you can. i'm having trouble trying to login into my icloud &amp; apple id because it keeps popping up yet i know my password? &amp; it deleted everything &amp; i don't know what to do. i need it all back. PLS HELP....,"We're happy to help! Are you able to log into https://t.co/bq19gX3X68? Join us in DM with the answer, we can continue there. https://t.co/GDrqU22YpT"
2441783,2441784,Tue Nov 14 23:38:00 +0000 2017,Oh my god you have made it so hard to recover my iCloud password. MY PHONE IS NOT WORKING SO WHY IS TEXT MY ONLY OPTION TO VERIFY??,We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT
1247245,1247246,Mon Oct 16 03:26:00 +0000 2017,"How can a simple password change always screw my iCloud n Facetime login, always? There's no box to input verification code!!",Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT
2746103,2746104,Mon Nov 20 21:55:01 +0000 2017,Can't sign in to iCloud lost all contacts on my phone. Not can I access my mail. Will not work on phone but works on iPad #icloud #sos,"Thanks for reaching out to us. Did your iPhone log out of iCloud on its own, or was it logged out for another reason?"
2500858,2500856,Wed Nov 15 20:15:34 +0000 2017,"Thanks! 👍 Any issues, pitfalls, or gotchas going from gen4 to 2017 model? Alternatively, is there a way to just pull data (eg photos) from the iCloud backup?","That's a great question! You wouldn't be able to pull specific information from an iCloud backup; however, for example, if you had iCloud Photo Library enabled on the old iPad, and you enable iCloud Photo Library on the new iPad, all your photos will sync to the iPad."
146590,146591,Fri Nov 24 14:25:06 +0000 2017,"iCloud backup failed restoring my 190-some odd GB of videos and photos to my iPhone X.... time to factory reset and do another restore. Time to add a “continue restore” button , the backup system is #rsync based...right?","We know it's important to have those pics and videos where you want them, and our Photos experts are ready to help with that. You can reach them here to get started: https://t.co/IBIY3vMgPj"
594667,594669,Sun Dec 03 18:27:24 +0000 2017,I logged into my iCloud account from Safari on my MacBook Air. I went into settings to manage my account and change my password. it won’t let me. Login window keeps appearing. Please help.,We want to help! DM us and let us know more about the issues you are having. We can look more into this issue from there. https://t.co/GDrqU22YpT
1142053,1142056,Tue Oct 24 15:55:01 +0000 2017,"Hey , why has my iCloud access suddenly stopped? Keeps asking me to type in my password over and over again. Also getting repeated verification messages. Can't access my work or personal emails, iMessenger or photos. I'm on iPhone 5, iOS 10.3.3",Let's work together to figure out what's going on. Have you made any changes to your iCloud account's password recently?
2631508,2631509,Fri Nov 17 18:38:27 +0000 2017,"hey, i have an issue with my photos, 3k photos suddenly been deleted! this is the second time happening, first i had to rest all settings and restore it again but i lost something important cannot be backed up by iCloud. please solve this problem","We realize how important Photos are, and want to do all we can to help to locate them. To start, check out this: https://t.co/bBXCAdkSGC For more asistance you can connect with our Photos specialits here: https://t.co/IBIY3vMgPj https://t.co/GDrqU22YpT"
2271743,2271745,Mon Nov 20 20:33:00 +0000 2017,"I recently updated to 11.1.2, backed up BEFORE the update, and now I’m missing 3 years worth of photos from my iPhone. I see that I can’t restore from previous backup (iOS 10). What is my fix for this issue?","It's great that you backed up prior! We can check into this with you. Your photos could still be in the indexing process. If you check the following link on a computer, are you able to see your photos? https://t.co/A6bUqf4a1H"
2369448,2369447,Tue Nov 14 00:32:00 +0000 2017,"Yes I can login to appleid without any issue, icloud still go no.",Where are you currently located?
2292762,2292763,Sat Nov 11 22:27:27 +0000 2017,"I'm trying to Change my Apple ID. I created new icloud account on my iphone (with new address that I want to use) and can't add it as ""Contactable at.."". It says: ""This email address is not available. Choose a different address"". My current address is icloud aswell","We appreciate the time you've taken to contact us. Take a look here for some information that may help: https://t.co/xuZEqdPMFW If you have any further questions, just let us know."
2794379,2794380,Tue Nov 21 21:45:40 +0000 2017,I lost all my data and photos of last five months! It’s all because of the new iOS update! I’m so sad :/ this really pisses me off,We want you to have your important moments and data. Please send us a DM so we may better assist you. https://t.co/GDrqU2kzhr
2206957,2206958,Thu Oct 19 13:56:02 +0000 2017,How do I recover the password from an Apple ID that you claim it doesn't exist? https://t.co/y2rcNX0gC3,We're happy to look into this with you. Please meet us in DM and we'll take a close look. https://t.co/GDrqU22YpT
2786401,2786403,Tue Nov 21 18:52:25 +0000 2017,"Can't access to my AppleID, I lost all my contacts/media and VERY important info on my 'Note' app. just didn't help at all",Let's look into this for you. Have you reached out to our Account Security team here: https://t.co/0PATYGSGKU
2492351,2492352,Wed Nov 15 17:54:01 +0000 2017,I signed out of iCloud and lost all my photos and Apple music tracks when I signed back in. Help plz or someone,Thanks for reaching out. We'd like to know more to assist. Let us know the iOS you're using in a DM and we'll continue. https://t.co/GDrqU22YpT
2495783,2495784,Mon Oct 30 01:18:28 +0000 2017,can you please help me recover my iMessages I didn’t do a backup and I was wondering if you guy can look thru my account.,"Hi there. Did you delete your Messages? DM details, we'll help see if they're able to be recovered. https://t.co/GDrqU22YpT"
2410170,2410171,Sun Nov 26 17:46:22 +0000 2017,"Hey Following years of identical failures every time I buy a new phone, might you be able to provide more feedback and info to the user when iCloud restore hangs? Once again, I've had to cancel and wonder what's missing. https://t.co/VWzzySCgVH","We're very glad you contacted us for assistance. We'd like to gain a better understanding of your issue. Please tell us a little more about what's going on. The more information you are able to provide, the better equipped we will be to determine our next steps."
2790664,2790665,Tue Nov 21 20:22:30 +0000 2017,Received an email from stating my account is locked and I need to log in to verify my password. https://t.co/JAn5qukhkv,We're happy to help. This article here can explain potential phishing attempts: https://t.co/UmPh98sRKr
287481,287482,Fri Oct 06 15:04:31 +0000 2017,"I updated my iPhone 6S to IOS 11 and it won't let me login to my Apple ID, even though the password is right, pls hellp!!",We've responded to your DM. Look for us there.
2700928,2700929,Sun Nov 19 20:56:00 +0000 2017,how can I delete my second Apple iCloud email account and then add it as an alias email into my primary Apple ID/iCloud account please?,We'd like to help! Check out this article for guidance: https://t.co/tewQI88gby
2690885,2690886,Sun Nov 19 16:05:32 +0000 2017,"my apple id is connected to number that's not belong me and i can't access to my account because it needs verification code, what should i do ?","For help with this, please contact one of our Apple ID specialists here: https://t.co/UJm15vmMM2"
741059,741060,Wed Oct 11 13:46:01 +0000 2017,"I lost my Ipad Air on Monday evening and the person who has it knew my password and has changed my apple ID, kindly help.","For this situation, please reach out to our Account Security team here: https://t.co/UJm15vmMM2"
718485,718486,Fri Oct 06 14:10:00 +0000 2017,Hey on iOS 11.0.2 some of my photos are missing on my iPhone. On Mac and iCloud all good. This is this third time this year :/ https://t.co/HoOqNhpKd9,We are here to help. DM us which iOS device you are using and we can take a look at this. https://t.co/GDrqU22YpT
734344,734345,Fri Oct 06 19:49:28 +0000 2017,Is it possible to move an iCloud email address from one AppleID to another? I’d like to move my address to my new account.,We can go over some information about that. Let's talk in DM. https://t.co/GDrqU22YpT
2360413,2360416,Mon Nov 13 20:28:32 +0000 2017,"Hey , what gives? My iPhone7 was just fine yesterday. 2day, I’m missing contacts. Even though I back up to iCloud, they’re not there. 😡😡😡😡😡😡",Let's check into this together. Which iOS version is currently installed on your iPhone?
2783275,2783276,Tue Nov 21 17:52:54 +0000 2017,Facing prob in my 6 &amp; spouse 5s since upgrading to iOS 11 Apart frm draining battery wrong battery %display 5scudn’t be restarted on frozen logo Tk 2 Apple store reloaded iOS all data lost. disgusting is iCloud data cud-not be retrieved. Losing faith very fast.,"Thanks for reaching out to us today. We’ve received your DM, and will continue working from there. Be on the lookout for our response."
2783277,2783278,Tue Nov 21 17:52:54 +0000 2017,"ical and notes refuse to sync from iMac to iPhone, they used to! And iCloud can't verify my name or password...nothing online is helping. Using OS 10.13.1 High Sierra - HELP!","We'd like to get this working properly for you, Shelley. Send us a DM and we'll work together towards a solution. https://t.co/GDrqU22YpT"
101254,101256,Thu Nov 30 17:26:29 +0000 2017,please helpmeni can't sign in icloud account,Having access to your account is important and we're happy to help determine the best options to gain access to your account. Are you receiving an error message when you attempt to log in? DM us and we'll work with you there. https://t.co/GDrqU22YpT
150045,150046,Fri Nov 24 15:03:27 +0000 2017,can you help me with my nan to find her email address for ICloud as she’s lost all of her photos and she’s really really upset about it 😭,We know how important photos are and want to do everything we can to help. We recommend taking a look at the following article regarding finding your Nan's Apple ID: https://t.co/buxNpfhIIM
150052,150050,Fri Nov 24 16:08:00 +0000 2017,"Syncing apple watch with new iPhone means I've lost Activity data. Data appears to be linked to a device, rather than me / my account.","Thanks for reaching out! We'd love to look into what's going on. Activity data is stored in a backup, either encrypted in iTunes or through iCloud. Did you restore your new iPhone from a backup?"
2278624,2278626,Thu Oct 19 18:58:30 +0000 2017,"I never received an email about recovering account &amp; apple id, locked out,need proof of ownership for missing mac mini help!",We'd like to help. Have you tried to check the status of your recovery: https://t.co/nXAGZj0EE7
2500855,2500857,Wed Nov 15 19:42:48 +0000 2017,Can I restore my old crap (pics and such) from a dead #iPad's #iCloud backup to a newer gen model? #apple $aapl,"Great question. If a iCloud backup was made on the old iPad before it was unable to power back on, you would be able to restore that backup to another iPad. Take a look at this link for more info on how to restore a backup: https://t.co/OZqPAHfBRU"
704527,704528,Fri Oct 06 03:02:00 +0000 2017,how can i restore my icloud photos to my device,Let's get you to the best place for help with your Photos. Please reach out to our phone team here: https://t.co/IBIY3vMgPj
94787,94785,Thu Nov 30 16:39:34 +0000 2017,"I actually lost the power cord so I finally charged my ipad yesterday and am using it today for the first time in a few months. Since turning it on this morning, I haven't been able to update any apps or navigate the app store at all. I checked and my icloud account is linked","We appreciate you keeping us updated. If you check under Settings &gt; General &gt; Software Update, do you have any updates available? If so, let’s make a backup before you update: https://t.co/4f8hwT5to6 If there isn’t an update available, just let us know."
97071,97072,Thu Nov 30 16:15:00 +0000 2017,"Ever since I got my iPhone X I’ve been prompted to sign in to iCloud every day at the same time. I’ve tried completely signing out then back in, changing the password, nothing has worked so far. Any ideas?","We don't want you having to sign in every day! Meet us in DM with some details about what's going on, and which country you're in, and we'll take a look. https://t.co/GDrqU22YpT"
2058730,2058732,Sun Nov 06 14:59:31 +0000 2016,My icloud account has been locked for security reasons. Even my Apple ID is locked. I can't receive my confirmation code.,We're happy to assist. This article can help you to unlock your account: https://t.co/HH37urdbz9 DM us with any questions. https://t.co/GDrqU22YpT
2686716,2686718,Sun Nov 19 13:34:26 +0000 2017,I signed out of Icloud and signed back in and now most of my photos are gone. This despite having a backup. Help!!,"Your photos are important! Let’s see what we can find out. To start, are you able to view the photos on the iCloud website? You can use this link to check: https://t.co/CxVVtrUect"
2945819,2945820,Wed Nov 29 15:15:34 +0000 2017,Pathetic user support facility of #Apple Trying to recover my icloud account from more than 15 days but no Response...Highly irresponsible customer support,Thanks for reaching out. We want to help. Send us a DM letting us know which country you are located in to get started. https://t.co/GDrqU22YpT
101235,101233,Thu Nov 30 18:24:31 +0000 2017,"Since a recent update i’m constantly getting these notifications about my old apple ID /e-mail adress, wich i’ve lost the pw years ago. I allready got a new account and e-mail, but it doesn’t appear anywhere, alltho i can still acces the app store etc..","We'd be happy to look into why that Apple ID is popping up now, and see what we need to do to get it to stop. To get started, can you tell us which iPhone and iOS version you're using? You can find the version by going to Settings &gt; General &gt; About &gt; Version."
321776,321774,Tue Oct 10 00:32:30 +0000 2017,"I’m not receiving any texts to verify my Apple ID, tried a different number and still not gettin any, even when I tried account recovery","To best resolve this, we’d recommend reaching out to our Apple ID team using the link from the previous message."
2578728,2578729,Thu Nov 16 21:46:32 +0000 2017,I haven't updated to iOS 11 yet because I've heard people have had their photos deleted by the update. I don't have the iCloud storage for them all so if I update should I expect to have lost everything??,"Great question. Keeping your device updated to the latest version is recommended. Just in case, we always recommend that you back up your device at all times. You can perform a backup through iTunes as well: https://t.co/4f8hwT5to6"
2113793,2113794,Wed Nov 08 17:01:34 +0000 2017,I lost over a 100 contacts when I reset my phone cause apparently not all of them saved into iCloud 🙃 sos,We'd like to help with this. Were the contacts saved on the iPhone itself or with a different account?
2054759,2054760,Thu Oct 05 13:53:00 +0000 2017,"iPad Pro, 9.7"". Just updated to iOS 11.0.2. Rendered unusable because I don't use my iCloud account. Can't restore either. 👎","We'd like to see how we can help with your iPad. To get started, DM us more info. We'll go from there. https://t.co/GDrqU22YpT"
2070573,2070574,Sun Oct 08 23:57:19 +0000 2017,restore from iCloud backup and poof! All my achievements gone. Sigh. https://t.co/mSgNVPnIaG,We'd like to hep with this. Did you restore from a recent backup or older one? DM us your reply to continue. https://t.co/GDrqU22YpT
2947072,2947073,Wed Nov 29 16:01:03 +0000 2017,"soooooo mad right now, updated the software on my Mac book and my iCloud account from all my 3 devices logged out, keeps brining an ERROR when I try log in! I have now lost all my MUSIC, iMessage won't work on all devices!!!!!!!!!!!!!!! #WORSTUPDATE","We’d love to help. To start, send us a DM confirming if you receive an error message when you attempt to sign in to iCloud. https://t.co/GDrqU22YpT"
196118,196120,Wed Oct 04 22:52:53 +0000 2017,"help, screaming into the void over here. phone won't let me restore to backup, says my password is wrong. but it's not wrong. help.",We're here for you. Are you trying to restore a backup from iCloud or iTunes?
2350825,2350826,Mon Nov 13 17:33:01 +0000 2017,Getting an email from AppleID saying someone tried to login to my account from Indonesia.... shouldn’t I have gotten a text instead of an email?,We're here to help. Let's take a closer look at this issue together in DM. https://t.co/GDrqU22YpT
338926,338927,Sat Oct 07 23:01:00 +0000 2017,iPhone restore from backup did not resolve #iOS11 battery drain problem. I have had it on for less than 10 min &amp; it's lost 15%,We'd like to look into this with you. DM us and we'll get started. https://t.co/GDrqU22YpT
2397031,2397032,Tue Nov 14 13:08:00 +0000 2017,"iCloud is sucking lately. Incredibly slow, lost most of my photos, I keep having to sign out and back in to get access to anything. What happened to “it just works?”",Thanks for reaching out to us. We are always happy to help. Send us a DM and we'd be happy to look into your iCloud issues with you. https://t.co/GDrqU22YpT
107377,107378,Thu Nov 23 19:23:28 +0000 2017,"Kinda annoyed that I lost all my data on my ⌚️when I upgraded to the iPhone X, even though I [supposedly] restored the watch from the last backup. Oh well, there’ll be plenty of time to make it all up again. P.S. I still can’t believe this 280 character limit. 🤪","We'd like to address this with you. Please shoot us a DM and let us know if you migrated your data to your iPhone X and if so, how it was done. Restored a backup, used Quick Start or set things up as new. https://t.co/GDrqU22YpT"
148220,148222,Fri Nov 24 14:37:32 +0000 2017,"hi there , i lost my password , how can i reset to my Email? The password you entered to unlock your iPhone backup was incorrect. Please try again.","Hi! It sounds like you may have an encrypted backup for your device. Is that message displaying in iTunes? If so, please check out the ""If you can’t remember the password for your encrypted backup"" part of the following page: https://t.co/s6tdVStcb2"
2041261,2041262,Wed Nov 08 01:37:54 +0000 2017,Is iCloud on iOS on the fritz again?! I can't log in to any of my devices. Desktop login is ok but iOS logins are locking my account up. This sucks Apple!,We'd like to take a further look at this with you. Please DM us what country you are located in to continue. https://t.co/GDrqU22YpT
2302341,2302342,Sun Nov 12 18:35:33 +0000 2017,I lost all of my data because of the new update 😭 why and who can I restore my pictures?,We'd be happy to look into this with you. We know how important your pictures are. Please DM us which device and software you’re using. https://t.co/GDrqU22YpT
2683915,2683916,Sun Nov 19 15:04:33 +0000 2017,"Hey there, I recently upgraded to a new iPhone and migrated my data through an itunes backup. Since that the icloud fotolibrary wants to upload my fotos and wont finish the job. (The fotos are already in icloud fotolibrary) Help?","Thanks for reaching out. For help with your iCloud Photo Library, contact our Photos app specialists via telephone here: https://t.co/IBIY3vMgPj"
44624,44626,Wed Nov 01 16:16:00 +0000 2017,help I logged out of my Apple ID account and the verification code is sent to a broken phone????,We can assist you. You can change a trusted device if you are using two-factor authentication: https://t.co/RONuUjClwW
2756848,2756849,Tue Nov 21 02:39:29 +0000 2017,"I’m suing Apple I lost all my contacts and photos and everything and my shit keeps freezing it took 20 minutes to type this cause the keyboard is fucked up I ain’t buying a 1,000 dollar phone nigga",We’d like to understand more about this situation. Please DM us some details and we’ll take it from there. https://t.co/GDrqU22YpT
2555463,2555465,Thu Nov 16 15:48:00 +0000 2017,I want to change my AppleID from my address to an #iCloud email account that I've just created - how do I do that please? Thanks in advance.,We'd like to help. Here's more information on making changes to your Apple ID: https://t.co/xuZEqdPMFW
2057850,2057851,Sat Oct 07 01:08:00 +0000 2017,"Hey , I have a problem to receive your SMS to verify my phone number on my apple ID and for two steps verification. HELP ! DM ?",Hey David. We'd like to help out and believe this will provide you more details: https://t.co/bF855rAnKh DM us if needed. https://t.co/GDrqU22YpT
2921488,2921489,Wed Nov 29 01:16:31 +0000 2017,"Just bought iPhone 8, iOS 11.1.2. Signed in to iCloud. Did not restore from backup. Text Replacement still hasn’t sync’d after 3 days. Notes, Reminders, etc have sync’d with my other devices. How do I trigger Text Replacement sync? TR has always been frustrating.","Thanks for reaching out. We want to help look into this. To start, have you tried restarting the iPhone?"
2921501,2921502,Wed Nov 29 01:37:42 +0000 2017,how do you get a backup from iCloud on one phone to switch over to a new phone? The new phone is signed into the iCloud account but the old phone is as well and the screen is broken so I can’t sign out of it,"Hi, we appreciate you reaching out to us. Getting information from one device to another can be tricky. Check out this link on how to migrate your data from an old device to new: https://t.co/lOVrD5pu5o"
2750479,2750476,Tue Nov 21 00:28:27 +0000 2017,Thanks. What password does icloud use to automatically encrypt the backup?,"Encrypted passwords are only done through iTunes. To restore an iCloud backup, you would need your Apple ID password. Here is some information about iCioud backups: https://t.co/IHaRNqvxpO"
2558660,2558661,Thu Nov 16 17:04:00 +0000 2017,the amount of time I’m being asked to repeatedly sign in to my Apple ID/iCloud on my iPhone seems really abnormal. I’ve also had some really bad iCloud bugs lately. Can you help resolve?,Let's take a look into this together. Send us a DM with details of the issues you're noting and when they started. We'll meet you there. https://t.co/GDrqU22YpT
2918858,2918859,Wed Nov 29 00:29:00 +0000 2017,i’ve just updated my macbook pro to macOS High Sierra and im trying to sign in to the iCloud and it keeps telling me there is an error connecting to the Apple ID server? https://t.co/HOmaqHqMf4,We appreciate your time reaching out to us to resolve this matter. DM us the exact version of macOS you are currently using so we can get started. https://t.co/GDrqU22YpT
