tweet_id,customer_tweet_id,created_at,customer_message,support_response
711673,711675,Tue Oct 10 21:46:28 +0000 2017,just got email for a subscription for an app that I didn’t purchase. Is there way to find if it’s legit or if I can cancel?,We want to look into this with you. DM us and we'll go from there. https://t.co/GDrqU22YpT
2971268,2971269,Thu Nov 30 01:12:00 +0000 2017,Apple support wait time is ridiculous..... they charged me two times for my Apple Music subscription smfh answer your phones,We want to help. Use this link to get over to our iTunes Store support team. They'll be able to look into this further with you. Just use this link to get to them: https://t.co/SDIe7UiyJN
1151859,1151860,Tue Oct 24 15:20:33 +0000 2017,is it possibile to pay an Apple Music Family subscription for a whole year?,Apple Music is available as a monthly Family membership currently. You can learn more here: https://t.co/sCAwjWdSKv
1053631,1053632,Mon Oct 23 14:58:29 +0000 2017,. you guys charge me twice for one subscription like why,Our iTunes Store Support team can check into that charge. Reach out at https://t.co/SDIe7UiyJN or https://t.co/TnACmwZbFZ
481811,481812,Fri Dec 01 13:54:25 +0000 2017,so i contacted virgin for this issue and they refused to give me the purchase order bill cuz they did not buy it directly from Apple! So why you set virgin as one of your authentic sellers if they are not carrying ur authentic products?!!!!,Thanks for reaching out to us. We are always happy to help. Send us a DM and tell us more. We'll chat there. https://t.co/GDrqU22YpT
480617,480619,Fri Dec 01 13:15:29 +0000 2017,"An app froze and as I tried to exit out of it, it charged me a bunch of money for a subscription. Trying to get it resolved has probably been the worst experience I’ve had with my iPhone so far.",Thanks for reaching out. Please use this article to reach our iTunes Store for support: https://t.co/vkmC3PaAF5
861369,861370,Fri Oct 20 17:26:00 +0000 2017,I am having problems with a subscription purchase. I tried to report it via your website but get greeted with this. Help! https://t.co/ULQI0hcSwt,"For support with this, reach out to our iTunes Store Support here: https://t.co/SDIe7UiyJN"
486201,486202,Fri Dec 01 15:25:28 +0000 2017,hi stupid question... i have an Apple Music subscription f I download the songs for offline listening do I just pay £9.99 per month and not have to pay to eg. £0.99 for individual songs?,With Apple Music you will only pay the monthly subscription fee. All music that is available to Apple Music subscribers can be downloaded for offline use. Here's a great article with more information: https://t.co/dZgsEePiEK
746047,746048,Wed Oct 11 16:44:00 +0000 2017,"hi, i requested a order receipt for the purchase of my iphone on sunday and still havnt received anything",Thanks for reaching out. DM us more info about your experience and we'll get you to the right spot. https://t.co/GDrqU22YpT
447413,447414,Thu Nov 30 19:59:00 +0000 2017,hi I’m trying to update my billing details but it either says my payment was declined when I have not purchased anything or says that my form isn’t filled in when it’s completed.,Thanks for reaching out. Let's take a closer look into this in DM. Send us a message with the device you're working with along with the country you're located in. https://t.co/GDrqU22YpT
366985,366986,Sun Oct 08 20:50:26 +0000 2017,I was charged for a subscription that I canceled the same day I accepted the free trails why was I charged?,"If you are seeing an unexpected charge, you can get help with that here: https://t.co/SDIe7UiyJN"
1394504,1394505,Sat Oct 28 14:10:57 +0000 2017,i have just had £13.49 taken for a subscription to that I didn’t authorise why has this happend and can i get a refund please?,We’d like to help get to the bottom of this. Please reach out to our iTunes Billing team here: https://t.co/SDIe7UiyJN
1371901,1371902,Fri Oct 27 23:46:54 +0000 2017,"Hi , I want to cancel a subscription on iTunes but I just passed the deadline. Is it possible to still gain a refund?",Thanks for reaching out. We'd recommend reaching out to our experts at the iTunes Store. Click here: https://t.co/SDIe7UiyJN
1367606,1367608,Fri Oct 27 22:27:30 +0000 2017,why are the payment details of members of my Apple Music family subscription still required?,Hey there! That's a great question. Payment details for unpaid content are typically used to verify the Apple ID account.
1192235,1192236,Sun Oct 15 21:56:29 +0000 2017,why am I being charged TWICE for the same subscription? https://t.co/xcJ1wAKYbS,Our iTunes team would be happy to look into this with you. Please reach out to them here: https://t.co/SDIe7UiyJN
2727136,2727137,Tue Oct 31 18:18:38 +0000 2017,Tryna figure out why I cancelled my Apple Music subscription last month and still got charged for it and CANT even listen to it!,"Let's get you pointed in the right direction, for support with purchases and refunds, reach out here: https://t.co/SDIe7UiyJN"
427834,427835,Tue Oct 10 13:23:59 +0000 2017,I was charged for a subscription that I ended and y’all owe me $15.,Our iTunes Support team is in the best position to assist and can be contacted from here: https://t.co/SDIe7UiyJN
1201354,1201355,Wed Oct 25 13:04:00 +0000 2017,i cant subscribe to apple music subscription it show that your card is declined and it cant add payment infirmation also!!,"We'd like to help! For billing related issues, reach out to iTunes support team by clicking here: https://t.co/SDIe7UiyJN"
1684520,1684521,Mon Nov 06 17:01:30 +0000 2017,"Like I’m sorry when I pay $14 for a subscription, I expect it to be $14, not ninety five fucking dollars",We can certainly understand why you'd be concerned. Our iTunes Store team is best suited to help: https://t.co/SDIe7UiyJN
1566005,1566007,Sat Nov 04 15:39:57 +0000 2017,I purchased something from you guys and I canceled the order and I need my money back on my credit card 😩😩,Thanks for contacting us. Was this an Apple Online Store purchase? Or was it an App Store or iTunes download purchase?
1418598,1418595,Fri Nov 03 13:21:00 +0000 2017,"This has came up, it's saying that I made an in app purchase for coins. I had a subscription for this app before but I cancelled it as I no longer use this app and I never made an in app purchase with this app.. how can I sort this without paying for something I didn't do?? https://t.co/WUg3npRQqc",We appreciate the additional info. You should contact our iTunes Store team directly for help: https://t.co/SDIe7UiyJN
1662166,1662168,Tue Oct 17 15:13:31 +0000 2017,I’ve had an email invoice for a purchase I didn’t make? There is a refund link - is it a con?,"Thanks for reaching out, we would love to help. If you click on the 'Sender' field, what is the actual email address?"
1645796,1645795,Tue Oct 17 15:36:43 +0000 2017,Yes purchased music and an Apple Music subscription,Is this the only album this is happening with? Let us know in DM. https://t.co/GDrqU22YpT
1643268,1643269,Mon Nov 06 00:54:01 +0000 2017,"hi, can u pls explain how I can cancel this subscription and arrange a refund as I was not aware of having subscribed to this? https://t.co/7hOkKbyyaG",For all things billing related you would need to reach out to our iTunes Store team by clicking here: https://t.co/SDIe7UiyJN
1921199,1921200,Thu Oct 26 23:56:28 +0000 2017,When I pre order the iPhone at midnight do I pay the full price right away or on the day it comes out?,Great question! Let us know in DM what country you are in so we can find you the information you need. https://t.co/GDrqU2kzhr
2779356,2779357,Tue Nov 21 16:12:33 +0000 2017,why are you guys allowing an app to charge me I canceled the subscription in my phone already two weeks ago. And now I can’t download any apps,Thanks for reaching out. We received your DM and we'll continue from there. https://t.co/GDrqU22YpT
1920964,1920965,Thu Oct 26 17:17:00 +0000 2017,"I paid my bill for , however my app is asking me to chose a subscription type.","This is an unexpected behavior, let's look into this issue together. Send us a DM and we'll get started. https://t.co/GDrqU22YpT"
1903524,1903526,Wed Oct 18 13:53:01 +0000 2017,"forgot to cancel my subscription to Apple Music after the trial, will I be able to get a refund by emailing support?",We hate to lose you! Our expert colleagues will be able to best answer your question: https://t.co/SDIe7UiyJN
1983787,1983788,Wed Oct 18 18:41:25 +0000 2017,"I cancelled my Apple Music subscription because I don't have money to pay for the subscription, and now I can't update apps",Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT
1984109,1984110,Thu Nov 02 00:37:00 +0000 2017,"So I drop my subscription and my music, the stuff I loaded from purchased CDs disappears. WTH !",We'd be happy to look into this with you. Send us a DM and let us know what devices you use with Apple Music. https://t.co/GDrqU22YpT
1474845,1474846,Sat Oct 28 21:10:00 +0000 2017,"hi, I had money removed from my account only for my payment method to be declined later and no purchase. Refund please.","For the best assistance with this, connect with our iTunes Store team. You can connect with them here: https://t.co/SDIe7UiyJN"
1271103,1271105,Thu Oct 26 14:37:00 +0000 2017,"I’ve purchased Apple Music, been charged, I have even received the invoice. I’m not able to access it though https://t.co/G2NnZiXQuE",We'd love to assist you with this. Which device and software version are you using?
1329972,1329973,Fri Oct 27 12:42:00 +0000 2017,"How do i cancel my free 3 month subscription to itunes.I've downloaded songs,that i will pay for could you cancel it please.",We'd be happy to answer questions. Check out this article to see how to cancel: https://t.co/YKDbvueXrq
1301891,1301889,Fri Oct 27 00:30:33 +0000 2017,It’s forcing me to pay for subscription when I already paid also iphone6,Thank you. We’re investigating and will update our System Status page as more info becomes available: https://t.co/Fcu0biHDCb
2016880,2016881,Sun Nov 05 21:16:00 +0000 2017,I need your help with an accidental subscription purchase by a 10-year old. is being less than helpful. Please HELP!,We'd like to see if there's anything we can offer for assistance. DM us with the details and we'll start there. https://t.co/GDrqU22YpT
1928964,1928965,Thu Oct 26 21:15:27 +0000 2017,"Decide to leave and give a try, purchase a subscription and can’t play music. Well done ! https://t.co/13KrOu9DWn",We'd like to work with you and make sure you can enjoy Apple Music. Have you tried to restart your iPhone? Let us know in DM. https://t.co/GDrqU22YpT
271279,271280,Fri Oct 06 02:31:35 +0000 2017,Two apps that I did not purchase appeared on my iPhone. Also received notification of $1.99 weekly subscription to one. WTF? https://t.co/rKaebzabTu,Start with this article for help: https://t.co/A5QhKRZhQQ More questions? iTunes Store support can help: https://t.co/SDIe7UiyJN
1938409,1938410,Sat Oct 28 02:55:00 +0000 2017,"I just pre-ordered the iPhone X using Apple Pay, now my bank issued me a new credit card. How can I change my order?",We'd be happy to point you in the right direction. Please DM us the country you're currently based in and we'll go from there. https://t.co/GDrqU22YpT
2283371,2283372,Thu Oct 19 19:04:06 +0000 2017,Hi you are rubbish. We can’t watch any of the films we’ve purchased as it’s saying a billing error.Want full refund for all purchases,We understand your concerns and can point in the right direction. Please visit us here for assistance: https://t.co/SDIe7UiyJN
228538,228539,Wed Nov 15 13:25:30 +0000 2017,why did you charge me twice for my subscription? 😡,"Thank you for reaching out to us. That is not the experience we want you to have and it is important to get you to the correct team. For billing issues, please follow this link: https://t.co/SDIe7UiyJN"
2013896,2013897,Mon Oct 30 19:32:33 +0000 2017,i have an itunes balance of $15 but every time i try to purchase something it cancels the order &amp; asks for a credit card??,"Thank you for reaching out to us. For this particular issue, please contact our iTunes Support here: https://t.co/SDIe7UiyJN"
2207574,2207576,Fri Nov 10 02:25:34 +0000 2017,does apple music not offer $9.99 subscription plans anymore? not tryna pay $15 a month .. 😒,"We're happy to explore options with you. So we can ensure we're offering accurate info, let us know what country you're located in, and whether your part of a Family Sharing group. You can also view current plans and pricing here: https://t.co/ECpoAofZJ7"
2347122,2347124,Mon Nov 13 15:28:33 +0000 2017,"Why is my debit card not accepted anymore since updating? I have no need to purchase anything, and it won’t let me update apps until I have a valid payment option, it’s kinda frustrating","Thanks for reaching out! We can definitely look into this with you. This article outlines payment methods accepted via the iTunes Store, App Store, and iBooks Store: https://t.co/QlgvVVFJem"
195935,195933,Thu Oct 05 00:24:28 +0000 2017,Apple Music is not letting me switch to the student subscription after I verified my student account 2 months ago! I’ve been charged $9.99 https://t.co/SBNuE1OA11,Got it. We'd like to investigate this. Send us a DM and we'll take a closer look. https://t.co/GDrqU22YpT
2320373,2320374,Mon Nov 13 13:42:28 +0000 2017,"Hi There. I didn't intend to do this in-app purchase. It prompted pro app with in-app payment and simple touch of touch id went through it. Need a way to refund. Brought toady Nov 13, 2017 https://t.co/S6OWuupdmy","To request a refund, please go to https://t.co/hHn5H4NEsj Sign in with your Apple ID used to make the purchase. Locate the item in the list and click the button to the right of it."
2342893,2342895,Mon Nov 13 14:48:00 +0000 2017,I’ve been charged twice after amending my subscription email how do I get refunded?,Thanks for reaching out. You can contact our iTunes Store team for assistance here: https://t.co/SDIe7UiyJN
2301180,2301178,Mon Nov 13 01:11:00 +0000 2017,"Okay, i have some problem. 1. I’ve purchased couple of stuffs from the app store, and in app game using my debit card couple days ago. It says succeeded. But my debit card is not charging for any of that purchase. And i haven’t received my receipts yet. Why so?","With the purchases, it can take several days for the purchases to appear on your bank statement and for a receipt to be emailed to you. With the Offline Music you're downloading, we can certainly take a closer look into that issue. Join us in a DM to continue. https://t.co/GDrqU22YpT"
2299193,2299194,Sun Nov 12 15:30:43 +0000 2017,I’ve been charged almost £200 for a subscription renual for an app I did not authorise... I’ve had to call my bank and stop further payments! Can you contact me immediately!!! - Paige. https://t.co/laokhdu1J5,"If you see a charge for an app you did not authorize, our iTunes Support have the appropriate tools to look into this with you and resolve your issue. You can contact them here: https://t.co/SDIe7UiyJN"
2720179,2720181,Sat Nov 18 21:26:02 +0000 2017,I did not renew my Freedome VPN subscription but App Store keeps charging me the old price every month (and VPN of course don't work). I have tried to cancel it many times. This is robbery. What to do?,"We want to help you with this today. Let's start by using our article at https://t.co/YKDbvueXrq to confirm that this is a subscription being billed through Apple, and cancel it there if applicable. Let us know if that helps."
2286086,2286087,Sat Nov 11 17:10:35 +0000 2017,"hi team, I just took a subscription for tinder but I cancelled it immediately. How can I get the refund for that subscription. Please tell me.",For issues with an iTunes purchase or subscription you'd want to reach out to our iTunes Store support team for assistance. You can connect with them here: https://t.co/SDIe7UiyJN
2360320,2360321,Mon Nov 13 20:51:28 +0000 2017,Hi I want to view the US app store (I'm in UK) as one of my iMessage sticker packs has been featured there. Is there a simple way to view it? Canceling music subscription and adding billing is a bit much,"Great question! In order to view content in a specific store's region, you'd have to first change your store region on your device. Here's a link with those steps: https://t.co/usOJWy6ChP"
2403678,2403679,Tue Nov 14 14:29:25 +0000 2017,I bought a MacBook at an apple store but I was not sent an electronic receipt and I didn't get a physical one. I paid with my credit card. Can I return it for a full refund to my credit card?,Our Online Sales team would be the best resource to explain the options. Reach out to them here: https://t.co/8yjRd1Xo0i
146618,146616,Fri Nov 24 15:43:07 +0000 2017,"Yess it does &amp; it shows up in my purchase history but as “pending”, when i tried to purchase it again it told me that it’s already purchased. I just don’t understand why the price still shows up &amp; why it asks if i wanna purchase it again but tells me its already there.","Thank you. Are you on a Family Share account? Please DM your answer, we'll meet you there to continue. https://t.co/GDrqU22YpT"
2443866,2443867,Sun Nov 26 18:23:27 +0000 2017,"I had 1w trial offer on an app, canceled before the 1w time and now is showing the payment as pending for 1month subscription. Not fair! 1 day After I canceled the trial I’ve got an email that my subscription is expiring, was already canceled. Pls dm for details",We want you to be able to try the app without worrying about getting charged for it. Let's reach out to our iTunes Store experts here: https://t.co/SDIe7UiyJN https://t.co/GDrqU22YpT
2652616,2652617,Sun Nov 19 02:47:00 +0000 2017,Hey refund me my $17.10 for that iTunes purchase I NEVER FUCKING PURCHASED,"We'd like to get you in the right direction to assist. You can report a problem with the steps here: https://t.co/A5QhKRZhQQ If the issue should continue, reach out to our iTunes Store Support here: https://t.co/SDIe7UiyJN"
2652612,2652613,Sun Nov 19 02:48:52 +0000 2017,why my payment method is declined!! I don’t have any problem in my credit card and i pay all my bills in apple!,We want to help. DM us and we'll go from there. https://t.co/GDrqU22YpT
2434629,2434631,Sun Oct 29 14:12:00 +0000 2017,is there a problem with your website will not accept a valid payment card on a subscription,Our team of iTunes Store experts can help with this. You can reach them here: https://t.co/SDIe7UiyJN
2424328,2424329,Tue Nov 14 19:12:00 +0000 2017,I emailed Apple on Monday after I had been charged £7.99 for Warcraft from the iTunes when it was actually advertised for £4.99. My case number is tel:100349057514. Will I get a refund so I can repurchase the film at the advertised price?Heard nothing yet?,Hi there. Thanks for reaching out. We can definitely look into this with you. Go ahead and send us a DM. We'll take it from there. https://t.co/GDrqU22YpT
2481776,2481778,Sun Oct 29 22:57:00 +0000 2017,"hi, if I should purchase a song from itunes with an active apple music subscription would i be debited","Great question and the answer is yes. However, you can also download and store songs for offline use: https://t.co/p0ADuTStXR"
2471961,2471962,Sun Oct 29 21:32:26 +0000 2017,I have a subscription that doesn’t work. Want to cancel and refund. Help?,"For best assistance with your subscription and any refund requests, please reach out to us here: https://t.co/SDIe7UiyJN"
2583081,2583082,Thu Nov 16 23:39:00 +0000 2017,"I can’t download anything on my phone, it says “verification required”, I don’t have a credit card but I use gift cards,currently I have a subscription which ends tomorrow,do I have to wait for that to be up to download apps again?",We'd want to get you in touch with our iTunes Store support here: https://t.co/SDIe7UiyJN
2898969,2898970,Tue Nov 28 17:15:42 +0000 2017,So i have a pending charge for hulu but i canceled my subscription... HELP,"Hey, we want to make sure that's taken care of. Please reach out to our iTunes Store team as they handle billing related issues: https://t.co/SDIe7UiyJN"
2893424,2893425,Tue Nov 28 15:15:29 +0000 2017,I Contacted phone support. Problem with charge with iPad battery. They tested. Said it still passed. Asked cost of new battery if I wanted to pay. They said I couldn’t get a new one even if I paid. Apple won’t bet me buy a battery? #Apple,"Hello, we'd like to look into this. DM us and we'll get started there. https://t.co/GDrqU22YpT"
553675,553676,Sat Dec 02 19:55:40 +0000 2017,"I don’t have any subscription for any services and yet, I still get charged $9.99 every other month. Please fix this",This article may help: https://t.co/A5QhKRZhQQ You can reach out with questions here: https://t.co/YZKYT7KOTB
22987,22988,Sun Nov 26 00:39:00 +0000 2017,"Trying to download an app to a family member's phone that I purchased as the family group organizer. Being asked to purchase it, but I don't want to be charged again. Suggestions? https://t.co/Y730eW0nZe","We can help. As long as this app supports Family Sharing, you'll be able to download it by following the steps in our article. Give them a shot, and let us know if this continues: https://t.co/IotWsTk0Px https://t.co/GDrqU22YpT"
2975711,2975713,Thu Nov 30 02:46:57 +0000 2017,I had a purchase. Apparently it was initially purchased on October 28 and now I was charged 100 today for it. It was not authorized and I’m concerned someone has my idea,"We wouldn't want you to be charged for something you didn't authorize, and want to get you to the right place for help with this. Reach out to our iTunes Store team here: https://t.co/SDIe7UiyJN They'd be happy to look into this further for you."
2949573,2949575,Wed Nov 29 17:01:32 +0000 2017,"hello, I've received an email which I think is spam, do you have a department that deals with phishing emails? I can't see any details in my Apple account relating to the subscription I've apparently taken out - I've not clicked anything in the email.","Thanks for reaching out. For help identifying and reporting a phishing email, check out the following link: https://t.co/LNMCdqt6fD Please DM us if this does not help: https://t.co/GDrqU22YpT"
8578,8579,Tue Oct 31 23:47:00 +0000 2017,"I bought 2 iPhones X on Friday, but I don’t see any charge on my credit card. Do I should worry or it’s normal?","Thanks for reaching out to us. Please send us a DM with your country, and we'll look into this. https://t.co/GDrqU22YpT"
31481,31482,Wed Nov 01 12:15:00 +0000 2017,Help!! I need to update the payment method for my iPhone X pre-order. It won’t let me do it online,We're happy to help you with that. DM us the country you are located in so we can better assist you:
23076,23077,Sun Nov 26 00:34:30 +0000 2017,"ok not sure why this is happening but I need assistance charged my iPhone X (purchased yesterday) wirelessly and reached for it and this was on the screen, I could probably fry an egg https://t.co/WgADbE9263",We'll be happy to take a look into this with you. Could you please send us a DM with what country you're located in so we can get started? https://t.co/GDrqU22YpT
39622,39623,Wed Nov 01 15:12:33 +0000 2017,where is all my music that was in my library? and why do i have to renew my subscription?,"We're here to help! To get us started, may we get the device we're working with and the OS version?"
2980252,2980253,Thu Nov 30 04:17:29 +0000 2017,"I think I should stick to buying books the old fashioned way.. I purchased Darker from iBooks store and apparently I need to buy it again? uhh no, you already charged me for it https://t.co/tSH3DvoUfg",We don't want to you have to purchase your book again. Have you tried redownloading it with the steps here? https://t.co/I39AyMJNgb DM us if you are unable to download the title again. https://t.co/GDrqU22YpT
2960121,2960122,Wed Nov 29 20:25:34 +0000 2017,hi I purchased an Apple Watch on line nearly a week ago which you sent Sunday via which they have failed to deliver or tell me when it will be delivered an expensive purchase with no communication and no present on my wife’s birthday please help,For further assistance with you order we'd recommend reaching out to our experts here: https://t.co/8yjRd1Xo0i
2957130,2957128,Wed Nov 29 19:46:34 +0000 2017,"Yes, I have a student subscription","OK, thanks. To be sure we’re on the same page are you attempting to see what your friends are listening to? If so, this can be done from the “For You” tab in Apple Music after you’ve started to follow them."
2955452,2955453,Wed Nov 29 19:03:34 +0000 2017,can I add company name to my billing address for my personal Apple ID? Sometimes I buy software that I use at my company (self-employed). Would love to get VAT invoices for those particular orders (like recent Pro purchase). 😀,Thanks for taking the time to reach out to us. We'd like to get you in touch with our wonderful iTunes Store Advisors in regards to that question. You can reach them by using the following link: https://t.co/SDIe7UiyJN
496799,496801,Fri Dec 01 18:39:41 +0000 2017,"I’ve inadvertently changed to the US store in AppStore now when I try to change it back in settings, I’m told to cancel my Apple Mysic subscription? Help!",We'd love to help you with this. You will need to cancel your subscription and wait for it to run out in order to switch the country back as per this article: https://t.co/usOJWy6ChP
687906,687908,Thu Nov 23 14:27:25 +0000 2017,cancelled my subscription for apple music and i have albums on my phone that i didn't have off apple music and now it's claiming that i need apple music to listen to them????,We'd be happy to help. Have you tried redownloading your music from iTunes Store?
682059,682061,Wed Nov 08 13:40:00 +0000 2017,"every time I open Apple News, I see this. I no longer have a subscription, nor want to “correct” it. How do I make it go away? https://t.co/7BiWbjJi7e","We'd like to take a closer look. If you tap on No Thanks, does it launch again immediately, or after relaunching? https://t.co/GDrqU22YpT"
679923,679921,Fri Oct 27 23:44:00 +0000 2017,Defeats the purpose of a subscription,"Hi, here's a great article that has information on continuous listening and more: https://t.co/gQVExEKnrj"
662832,662830,Thu Nov 23 02:11:24 +0000 2017,If you want to help solve this. I don’t need to wait to buy a device but to get tech support either I need to wait 2 hrs or get an appointment 5 days later. How is different from any other company. What do I pay the premium price for?,"We're happy to do everything we can to help. The more details we have, the better we can recommend the best solution. Please use the link below to send us a DM. https://t.co/GDrqU22YpT"
660472,660469,Thu Nov 23 00:37:56 +0000 2017,where do you go to find out when your monthly subscription ends?,You can go to Settings &gt; iTunes &amp; App Store &gt; Apple ID &gt; View Apple ID &gt; Subscriptions. https://t.co/GDrqU22YpT
656304,656305,Thu Oct 05 12:45:02 +0000 2017,"I purchased expanded storage on the cloud, was charged money, and still don't have the increased storage. Why?",We'd love to help and recommend reaching out to our iTunes Store team directly. https://t.co/SDIe7UiyJN
655861,655862,Thu Oct 05 12:42:00 +0000 2017,I jst saw a transaction made on my credit card from an iTunes purchase of $10.81 and another of $1.07 I didn’t buy nothing.,"We'll point you in the right direction. To look into this, connect with our iTunes Store Support team: https://t.co/SDIe7UiyJN"
2814796,2814797,Sat Nov 11 15:10:33 +0000 2017,your products are junk. My headphones broke within 3 months of purchase with my iPhone 7. I've barely even used it and I'm in a temperate climate. What excuse do you have for such a short lived trash product for that price?!,"That's definitely not the type of experience we want you to have. We'd like to know more to see if we can help. DM us with what type of headphones you have, along with what country you're currently located in. We'll meet you there. https://t.co/GDrqU22YpT"
2812566,2812567,Mon Nov 27 01:42:53 +0000 2017,I just made a new apple ID to download apps. It says my account has not been reviewed and it doesn’t give me the option of picking none for billing options. I only download free apps. I don’t pay for anything!,"We completely understand wanting to use the App Store for free apps. Since you must made a new Apple ID, try these steps here: https://t.co/AXK5xJybge If you still have issues, reach out to our iTunes Store experts here: https://t.co/SDIe7UiyJN"
2795493,2795494,Tue Nov 21 22:06:01 +0000 2017,How has 's engineering gone so to shit that i’m panicking about not having a charged computer in an hour and a half and it’s at 100% right now. I shouldn't need to carry around a charger 24/7 in order to accomplish tasks on a $1300 piece of equipment.,Having a reliable battery is important! Let’s dig a little deeper to see what we can find out. We’ll start with the steps listed here to optimize your battery life: https://t.co/IS1pJIsAlN Let us know if you notice any change after completing the steps.
2792080,2792081,Tue Nov 21 20:28:30 +0000 2017,"Trying to add my son to my family account (for which I just took out an Apple Music subscription because he needs it). Impossible! Created new email addresses, new Apple ID's - nothing works. Screenshot below from a MAC. #AppleSucks https://t.co/8hCKyO12jY",We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT
2790708,2790707,Tue Nov 21 20:32:32 +0000 2017,"in store, with receipt, 3rd party retailer doesn't scan Serial Numbers for every sale, so Genius refusing to accept my receipt as can't prove it is valid for my Powerbeats... It's receipt with DOP, payment confirmation andmodel...","We've received your DM, and we'll continue with you there. Be on the lookout for a reply."
2781996,2781997,Tue Nov 21 17:24:00 +0000 2017,What is this ?? Why was I charged for an app that was never installed on my phone?? You are already robbing people by overpricing your phones and now this!! I need an explanation and a refund!! __email__ https://t.co/U4LyiivBjZ,We'd like to help. Follow up with us in DM. We'll continue the conversation there. https://t.co/GDrqU22YpT
602390,602391,Sun Dec 03 21:57:31 +0000 2017,"Hey , how many times a day do you have to charge your 1.5 year old phone while being afraid to use it because it gets unbearably hot and almost drains faster than it can be charged? #iOS11.2",Let's get together in DM and take things from there with your iPhone. You can reach us at the link below. https://t.co/GDrqU22YpT
